nome_cliente,email,idade,data_compra,valor_compra,produto_id,ativo,cliente_id
Igor Ramos,miguelmoura@souza.com,,1994-07-24,343243.0,,True,cf7b0ba9-8f49-4289-94c4-4d08af626c53
Otávio Sales,fariasmaria@gmail.com,,1986-08-08,788722.0,381,False,44826579-db7f-4b1e-8abb-d1449481c4f9
Julia Moraes,dmoreira@da.org,35,1977-11-09,99.51,360,False,8d46c260-d85a-481c-84be-c087df89a88b
Yuri Cardoso,leticiacardoso@uol.com.br,,2002-01-05,807326.0,781-S,True,6ac0e2bd-db7d-432c-8b30-be0d799baf56
Maria Eduarda Da Cruz,cardosorenan@pinto.br,26,,97146.0,360,True,07826c35-552b-4491-b927-a1ceb9342182
Ian Melo,tpires@costela.com,,2004-12-05,27518.0,136-H,False,0a051fa1-a5a5-4763-8efb-c3d2afc5073e
Isadora Gomes,alexia90@bol.com.br,,1982-06-10,18274.0,549-K,,f91558b2-1914-4368-b16b-27ea4433e8e4
Kevin Costela,"E-mail ""email_invalido@.com"" inválido",,1987-05-30,177121.0,654,True,03ad530a-3667-4385-a972-4237f661e01d
João Lucas Cavalcanti,andreribeiro@hotmail.com,,1974-05-09,49.61,,True,98987e45-184b-4b4b-a610-d9648985a85f
Anthony Teixeira,vda-conceicao@bol.com.br,48,1963-06-02,893.47,,True,3e84b44a-e1aa-4969-8fbb-8c3c34e564c6
Theo Fernandes,rpires@lima.com,18,1997-11-30,772178.0,,True,6c171eb6-4f07-48d9-8860-29fc59991894
Luiz Otávio Da Mota,wnovaes@goncalves.com,34,,572011.0,272,False,31589ef0-7d9e-4e49-9855-0281312a7b5d
Pedro Lucas Da Rocha,azevedomatheus@hotmail.com,,1990-05-31,678.58,,True,b4b0c4a9-a242-4e82-b633-83d6cd83ecb8
Ana Luiza Gomes,stephany14@bol.com.br,,1973-05-25,32314.0,286-F,False,11fcd9fb-2792-4ae7-9315-774f4827633c
Gabriela Gonçalves,sarahfernandes@uol.com.br,,,381.54,207-I,False,a7e7a5ca-9d98-4b82-a7c0-13bf28100500
Maria Vitória Costa,calebe35@ig.com.br,39,1956-04-04,161.98,,True,88683758-54b4-49f2-997a-e17fa3f07fd4
Emanuella Carvalho,araujojoao-lucas@correia.org,34,1971-01-18,28087.0,,False,a80474bd-5af3-4921-a5ec-0a5fb25387e1
Juan Costa,eduardogomes@jesus.br,,,246.67,208-B,False,12b1d156-2800-4ab0-b396-34c65a57c39e
Elisa Viana,"E-mail ""email_invalido@.com"" inválido",52,2000-11-26,110366.0,840,False,f3ec3728-0cfa-42b5-a5fb-0b76a5f2b89b
Ana Clara Ribeiro,marcos-vinicius45@gmail.com,39,1980-08-03,390.0,,True,9222ab87-c056-494f-a282-870979eafdae
Valentina Teixeira,daviteixeira@gmail.com,,1944-09-23,75773.0,,True,a504b84c-ef97-46e1-877a-aff4649857d0
Maria Vitória Araújo,maria-luiza47@sales.com,32,1978-07-05,941534.0,439,False,93a162d7-7d4b-4a36-8941-ca5017dc43a1
João Gabriel Pereira,da-costaana-luiza@moreira.com,50,1974-05-30,310.87,821-I,,3e732688-c476-4867-86d4-e9b72966dfb3
Camila Da Cunha,fmelo@nogueira.br,,1976-08-14,695.23,,,40628a48-3d00-40c3-956e-cea51d564b52
Anthony Fogaça,bfreitas@bol.com.br,,1984-07-22,738.39,435-H,True,119ce43d-a0e9-4cb0-a40e-34da71143780
Luiz Henrique Ferreira,davi-lucascastro@hotmail.com,65,1997-08-18,96625.0,,False,ecbc0cf5-8547-4d18-9e2f-a11dfde2e04e
Bryan Da Conceição,ycarvalho@gmail.com,,,77059.0,138,True,d4e1a848-4e79-49eb-b184-3cf1cda03c8b
Daniel Porto,ecavalcanti@rodrigues.net,,,157.14,158-E,True,902051d4-c552-4616-b17d-e2a8cf36a7de
Cauã Almeida,moreirapedro-miguel@yahoo.com.br,69,1991-01-04,501.5,450-Y,,562c2919-68aa-432d-828e-52160b4bf205
Caroline Rezende,vianabianca@ig.com.br,65,1991-12-13,33327.0,,True,cd68856b-a174-401b-8c01-f695b30d5d20
Pietro Pires,frodrigues@ferreira.br,,,97175.0,641-R,True,95f984f6-6254-4e08-bd76-bd59c24f2658
Maysa Pinto,moraesheloisa@ig.com.br,,2001-01-11,37096.0,,True,9c5ef275-1e2e-4aed-b995-5d5474874060
Esther Moura,kaiquepinto@gmail.com,,1980-09-04,542.31,,True,801e19de-f0b5-4822-814d-be7357f44154
Nina Castro,ceciliaviana@uol.com.br,,1965-04-30,713.18,222-R,False,1def2cfb-7184-4cb0-9b07-5ca49bd183bf
Clarice Gonçalves,jesuscamila@bol.com.br,42,1955-03-07,939327.0,,False,e2f4131b-4381-4f7c-bba9-4e1062721d41
Pedro Miguel Cardoso,levi41@oliveira.org,30,1943-02-28,35.92,,False,76463930-8f62-4659-bccc-6ec928d5480c
Elisa Silva,da-conceicaojoana@hotmail.com,,,126375.0,,False,d75bd426-b075-46d4-86dd-92f9da518766
Diego Da Rocha,brenda73@hotmail.com,,1966-05-29,365945.0,,False,6e31fc1b-4511-467d-b1d2-1860ff298c51
Isis Fogaça,fariasamanda@das.com,,,349.12,132,False,42b4335c-39e7-45d5-87bb-0cbb99efa44f
Maria Vitória Dias,cfreitas@uol.com.br,25,,990.49,995-G,False,f80377a5-daf5-4cb6-b068-f56e05b1828f
Levi Da Cruz,vieirajoao-guilherme@hotmail.com,,1964-06-18,74.29,354,,ab8e00d3-3944-4a2f-b405-0ca6a2d4c073
Lara Novaes,monteirovalentina@gmail.com,,2013-04-04,918.25,,True,2eeedb80-0c5f-4db6-abcf-26fc4189d99b
Emanuel Caldeira,camila97@hotmail.com,,1988-07-14,6142.0,,False,90a8f291-f2e2-4f79-85e3-993b13b714fc
Augusto Da Cunha,maria-fernanda80@bol.com.br,,1985-04-16,898941.0,,False,5ea4e15e-4706-4659-b404-9df64d433588
Calebe Nogueira,dfernandes@ramos.br,21,,635248.0,,True,6e7421d4-20ae-4be8-84e5-2739f06b8aed
Stella Ramos,da-motasamuel@hotmail.com,,1972-09-19,614.97,,True,984ff7a2-5ca0-4e74-9ba0-5e15cebf5f8d
Sofia Araújo,salesmarcos-vinicius@novaes.br,22,,458.8,288-C,True,87fe4309-0172-40b7-80b6-3982e3d5b203
Pietro Mendes,"E-mail ""email_invalido@.com"" inválido",,,571.27,,False,12e1f1d0-74d9-4f7e-bbf9-876a0358780e
Natália Costa,natalia00@hotmail.com,34,2012-02-12,28426.0,,True,d0127063-8368-4de5-bdd2-8208ce80554e
Ana Laura Lopes,maria-clara27@rodrigues.com,,1975-06-28,847.39,,False,89d12498-b706-435a-aa01-43c3556689ca
Gabrielly Rezende,yazevedo@yahoo.com.br,40,2006-10-02,997394.0,,False,4d4248bb-bafe-4c17-8a43-19e806541faf
Murilo Moreira,stephany73@farias.org,,1955-05-05,588.29,,False,78ece89b-9890-4fc1-85f0-b698ff188835
Bruno Moura,vitor04@ig.com.br,,1975-10-31,266.16,806-K,False,1d84781a-87e1-4cf0-bc72-255ea02b6d25
Vitor Moreira,vnogueira@almeida.br,48,,521877.0,374-N,True,7b0e7102-0618-4929-a28f-0c53d038932d
Maysa Cavalcanti,xviana@uol.com.br,,1996-07-30,51439.0,,True,468b01b2-2a91-453e-a6ce-cfeb97b57720
Davi Lucca Duarte,isadorada-costa@hotmail.com,,1959-07-19,156626.0,,False,79dc7ab3-d315-4c53-8fcb-7e367d696c28
Pedro Miguel Barbosa,nicolas74@farias.net,,1945-01-13,74978.0,,True,ed2b48e1-aa62-429b-89e0-d451cecf0a83
Alice Alves,brezende@hotmail.com,,1990-06-07,655.62,,False,738db679-cef2-45d9-88af-9560858159a9
Rafaela Da Rocha,ggomes@hotmail.com,,1940-09-23,66724.0,,True,6bd82c03-0996-40a3-a1dd-9325a5b81850
Stephany Freitas,yasmin93@gmail.com,,1960-02-04,474.15,586-P,True,b6fabbf9-40cc-442b-ab03-c463e7ac73f9
Larissa Barros,scunha@rodrigues.com,,2017-09-08,17154.0,,False,9754931c-ec24-4234-999c-8f667063061f
Sophia Carvalho,ycardoso@lopes.br,70,,406.8,166,True,59144455-ca33-417b-9988-560f9c594b6b
Lorenzo Mendes,pereiramaria@yahoo.com.br,,2014-11-28,761.46,802,False,0154c314-83a0-4862-843b-266989582bd2
Sophia Da Rocha,jesuscecilia@gmail.com,,1999-08-15,812346.0,,False,69b35455-ef62-4330-ab54-f26dfe2eba10
Marcos Vinicius Azevedo,silvaotavio@yahoo.com.br,,1992-04-07,98.17,,True,6f290c24-4a21-43c4-b9b5-3ba404f844ad
Yasmin Da Conceição,maria-juliaoliveira@ig.com.br,,1963-02-22,376.85,,False,ce5fbbd8-6cd5-44ba-9852-c1003e67d4be
Maria Sophia Castro,cardosoraul@peixoto.com,,2022-05-06,11664.0,,True,560536eb-7afb-4ccb-b32e-2a20b46be0c4
Olivia Costela,benicio37@das.br,,2005-12-30,881.1,429-M,False,900cedbb-3708-4885-b750-006a4ba32f17
Vitória Pereira,nicolasaraujo@bol.com.br,47,1976-06-15,633083.0,735,False,a828d91f-b0cb-4069-ac34-a494558842b1
Ana Costela,vitor-gabriel80@nogueira.br,,1983-03-18,9448.0,673,False,acd43a6e-c9cb-46ca-9d1b-7d6d14655e14
Anthony Cunha,costelaluiza@rodrigues.br,,1982-04-23,372174.0,191,False,6835172a-7b85-4fec-8493-90cc137f1a85
Davi Luiz Nogueira,sarah50@vieira.com,,1938-12-09,95178.0,780,,177303be-a401-45d0-8a55-2b723c11dcb0
Danilo Araújo,goncalvespietra@ferreira.br,,2022-01-05,959.23,794-X,True,96321239-9556-460d-825a-205d5fb090b3
Maria Clara Alves,kaique95@hotmail.com,,1999-10-14,136.66,,False,28ee907e-e028-4dae-86fd-79e571e4982d
Isabel Carvalho,jcaldeira@ramos.com,,,98946.0,,True,f390c81f-7da9-4442-a755-23ad01d53fb3
Davi Lucca Mendes,"E-mail ""email_invalido@.com"" inválido",26,1966-04-06,49377.0,141,,8bfa782b-5ac1-42ac-966d-fbc7e52ed300
Leandro Cardoso,costelapaulo@yahoo.com.br,,1985-07-04,585619.0,547-B,False,16703122-2fa8-4578-a7f5-59a6f6787bbc
Emanuelly Da Conceição,da-luzleonardo@ig.com.br,,1952-04-13,2606.0,828-B,True,8fdb8a81-3cb3-4fa1-a1db-e825fa26c100
Lucas Gabriel Oliveira,"E-mail ""email_invalido@.com"" inválido",,2007-01-17,457.45,487-B,False,4e68dac3-d53d-4a35-bdb5-4a9217342c7b
Davi Lucas Moraes,ribeirojoana@uol.com.br,,1992-06-13,47.36,,True,53c59f3a-0921-46fa-892c-29bf79b29a1d
Isabella Gonçalves,barbosamirella@hotmail.com,,1956-09-16,850.34,,,49599e01-2042-4b50-9159-a03b3a006bfd
Nicolas Porto,da-luzana-carolina@hotmail.com,,1982-07-07,1125.0,440-T,False,879c2825-8178-4b96-b77f-654629e15fa7
Luiza Dias,da-pazpaulo@bol.com.br,,1973-07-08,294897.0,781,True,be0ee45a-0fb6-45e5-a34d-351a21144e75
Otávio Campos,"E-mail ""email_invalido@.com"" inválido",,,580641.0,,False,bb74b2f7-82a0-45cd-948b-2f33345f060c
Eduarda Correia,vitor01@sales.com,,1954-06-30,23668.0,,False,757d97f2-5951-4eac-a1b3-7f98761eccc8
João Lucas Ribeiro,costeladavi@aragao.net,,2018-08-07,76806.0,,False,8662be98-e6a9-4717-88bc-636b6d82c248
Ana Beatriz Rodrigues,catarinacostela@fernandes.org,,,387.82,,,89248199-afeb-4282-a9ee-754e76e16015
Alana Da Rocha,rezendeevelyn@yahoo.com.br,,,427.73,,True,b1c771e8-19d6-4391-9357-02c073a0d4d9
Valentina Sales,maitecarvalho@da.br,,1992-07-07,9375.0,,True,d7798fa9-c633-4cff-86d4-334359c7b584
Camila Da Mota,nmonteiro@bol.com.br,,1984-05-25,822.1,,False,a844e05c-7db9-4bda-982c-a11d3cce383a
Carolina Costa,fernandeslevi@gmail.com,,1972-03-30,9435.0,702,True,be7e0ba5-3fe3-483e-ad22-2f0330e800b3
Evelyn Pinto,arocha@hotmail.com,,1945-08-08,53857.0,,True,5c73d14c-f241-4c01-b3f8-9e4b97926303
Ana Ribeiro,elisaramos@bol.com.br,,1979-01-04,561.4,982-G,True,2ed0ff1e-4a2b-4822-b767-6dff172921a5
Samuel Ribeiro,nda-rocha@gmail.com,65,2004-05-13,266168.0,505,True,787cfee5-4307-4924-963d-37716f7f39f6
Nathan Mendes,mfernandes@gomes.br,41,1945-08-02,203278.0,,,17511d5e-7ef3-4d9d-87d9-8a52ce3068d7
Vicente Dias,maria-luiza70@gmail.com,,2013-06-03,974.34,972,True,d9a5e42d-d4fc-4fb6-948d-111c9a5f587d
Gabrielly Sales,uda-conceicao@cardoso.com,67,1966-11-13,886.18,591-H,True,fb018bbe-f3ea-4dcb-a80d-63786f1dabf1
Gabrielly Da Cruz,ana-julia65@uol.com.br,,2005-03-03,422.17,,False,0060795e-d268-40be-b804-6c6615db5150
Pietro Moraes,lorena03@nascimento.net,22,,257812.0,,False,2d3fc691-4333-4136-9a0d-333779417b36
Luiz Felipe Pires,vpires@barbosa.com,,2009-08-27,25711.0,567,True,8c51b7e7-b853-4681-adb2-320dad3ceb23
Eduardo Jesus,emilly92@uol.com.br,,,989842.0,,False,079f48ad-186f-4e94-9b41-36930a21ecf5
Ana Luiza Monteiro,luiz-felipe03@vieira.net,,1942-11-21,907.31,682-Y,True,18576a9a-e372-4cf4-8be5-f95d378e49cf
Juliana Viana,emilly18@yahoo.com.br,,1980-05-07,624.46,855-O,True,53c1cfb6-3cee-469c-933c-79fc2c705808
Lucca Azevedo,"E-mail ""email_invalido@.com"" inválido",,1988-11-02,470.48,,True,0281da0a-77e2-4d45-b96c-57c0004b69e2
Noah Freitas,luiz-gustavoda-costa@hotmail.com,57,1981-05-17,867237.0,,True,fe0778bc-297f-408e-b4ca-15d8a677b804
Maysa Porto,brendacastro@novaes.net,36,,184.7,868-J,False,83295c7e-a126-4dbf-99b0-399f9b893275
Pietro Campos,duarteluna@uol.com.br,33,1970-03-11,41476.0,,True,f8690ce7-a565-4525-b153-42c18434eb79
Lívia Monteiro,pedro-miguel76@bol.com.br,,1998-07-19,40343.0,,True,b2ad5f1b-78cb-45f7-8295-12b14816d42e
Luiz Henrique Fogaça,otavioaragao@almeida.com,,1993-06-09,339679.0,,True,9b752c28-68c1-4231-92d4-14880cf545ba
Emanuelly Caldeira,"E-mail ""email_invalido@.com"" inválido",57,1972-12-08,43199.0,877,True,287dcd55-4a94-4dcf-9cd3-88aebce836ff
João Guilherme Moraes,jramos@ig.com.br,,1967-07-27,393.17,,False,3b6efd95-e8e1-4426-90ac-5073e9729c44
Gabriela Castro,ppeixoto@uol.com.br,,1955-05-30,93.85,411-D,,4d4536de-ed72-4616-961f-9b3c953f90d4
Elisa Das Neves,biancamartins@gomes.com,,,57812.0,580-M,False,a17c1758-f0fa-4895-af4e-41e6328949c0
Pietro Jesus,cmelo@castro.com,,1988-11-08,58794.0,896-R,True,4acaf59d-6b8c-42f0-ab7e-4c54b93f1bb9
Thomas Cavalcanti,maria-eduarda31@nunes.org,,,691.98,446,False,f250b917-2367-4220-8e37-702f834aa424
Natália Azevedo,znogueira@almeida.org,35,1974-02-02,96985.0,178-E,True,70e83801-6b8d-44e3-9f08-a51ff45c9cd2
Antônio Da Cruz,tcostela@goncalves.br,,1981-03-29,138588.0,,True,40913f1e-ba69-4970-aef7-c2bf28dc663a
Yasmin Silva,raquel74@araujo.com,32,1986-12-02,70742.0,,False,ccb90fe4-552a-45ba-bf3b-2b6d0e7caee1
Lorena Dias,danilomoraes@cardoso.net,,2009-07-24,28632.0,770-E,True,11255e41-ee2e-44e9-ac3e-c1ca92aaed03
Yasmin Da Costa,silveiramarcela@bol.com.br,,1935-04-11,52394.0,416-O,False,613f1a38-7aed-4968-8585-3fa6e0c80b94
Júlia Da Cunha,henrique77@uol.com.br,,,1716.0,,,d508e671-e5a2-4059-89ec-855452a6e5ba
Vinicius Teixeira,goncalvespedro@da.br,,2013-12-25,96474.0,409-T,True,2387fca0-1e1d-440e-991a-2abae17a3a2c
Heloísa Melo,ffernandes@ig.com.br,,2000-09-01,492273.0,676-Q,False,994c04e8-9ccc-41c6-bc96-bab4d68455d5
Alana Silveira,emanuellypeixoto@nascimento.br,61,1962-02-09,72592.0,245-F,True,7e151725-c490-4052-806b-9fcbd5ae2deb
Rafaela Ramos,alexandreviana@cardoso.org,,1938-12-27,51758.0,700,True,c0efcf89-e5a7-46ea-b7b8-80b48e521295
Raquel Mendes,isaacnascimento@uol.com.br,,1936-02-04,43774.0,123,False,542ce32d-1a4c-4960-8810-cdb7fa89fbe5
Eduardo Rodrigues,sofiafarias@santos.br,,,61285.0,,True,ee640584-6aba-4ea3-a21c-15f0320ae9d7
Ana Carolina Rocha,enzorodrigues@uol.com.br,,1993-03-01,734469.0,247,True,8627191f-7252-4158-9be1-6a13ab9191f4
Ana Carolina Porto,"E-mail ""email_invalido@.com"" inválido",,,63993.0,401,True,53e5ff33-2a08-44d3-8ad4-feb377bc9f6a
Vitor Lopes,evelyndas-neves@freitas.br,46,1943-01-02,30712.0,,False,bbc5d3cc-2488-4815-af11-ffe01f44fd3c
Renan Da Rosa,oaragao@costela.com,24,1978-10-21,65229.0,,True,59b0b8b9-6a09-4a18-b650-e837b9b2fd23
Gabrielly Ribeiro,anthony26@ig.com.br,,,6011.0,,,1829dc8c-1374-48a7-a8a9-a8b2e01d588d
Beatriz Monteiro,zlopes@bol.com.br,,1996-03-21,27641.0,421-J,,5606527a-da70-4e57-8ead-91b1577d4884
Gabriela Cavalcanti,mariana52@monteiro.com,,1986-11-24,113137.0,532,True,478eb2c2-187d-4a45-b1fe-25bc16ae44d1
Gabrielly Carvalho,lopesjoao-gabriel@ig.com.br,,1948-10-04,96006.0,,True,96316563-a350-4856-808e-35ee3f8f52f6
João Miguel Moreira,da-rochajoao-lucas@hotmail.com,,,26984.0,606-E,False,e274a2ac-dc62-47f7-bd76-11052a0063bd
Maria Sophia Fernandes,diasenrico@gmail.com,54,1982-11-07,304.26,878,True,c18aaacb-f528-487f-bf14-0e11d8105f8a
Nicole Moreira,carlos-eduardo65@freitas.com,,1977-02-13,193.0,602-B,True,715d742e-ee8a-461e-a213-a447205a00c2
Fernando Melo,qcavalcanti@silva.com,,1949-09-28,907.44,,True,4ed5f4ac-377a-43b4-acd1-bc2258efccd1
Nathan Da Paz,pintocatarina@ig.com.br,,1946-02-12,584.88,,False,46cf9953-753d-4f22-8f85-28fd6e414008
João Gabriel Gomes,fcastro@gmail.com,19,,659434.0,959,True,f613bbfd-90d7-444f-ab1a-55ed3421b002
Ana Beatriz Cunha,heloisacosta@gmail.com,,2010-08-26,194.92,864-W,True,7f1b678e-08a7-4724-acd9-9c819ecfa8bf
Sophia Jesus,moreiracaroline@ig.com.br,,2018-10-10,31031.0,447-H,False,d45031c5-43cc-4dae-9974-972898c3b69b
Heloísa Da Mata,xcardoso@correia.org,,1960-06-11,81717.0,,True,ee029d9b-ddb1-4c2f-8b4d-bdb527fc8f45
Maria Eduarda Da Paz,martinsluiza@ig.com.br,,1983-02-14,34775.0,836-Y,False,2eb56455-df51-47b0-8e78-bf04fc115b00
Otávio Cavalcanti,caioda-cunha@bol.com.br,,1963-10-31,814.36,148-Y,True,4e44c0ca-3433-46e5-a915-687fe79d4f80
Ian Martins,"E-mail ""email_invalido@.com"" inválido",,1980-02-16,221576.0,751-A,,fd312fd6-fd98-45be-b731-e0ccb3d44b1d
Nathan Da Paz,fda-cruz@jesus.com,,1982-09-13,127.39,745,False,1c0d1444-25eb-49f8-b6b6-fd35118ef8bf
Kevin Ribeiro,yfarias@yahoo.com.br,54,1978-11-25,403419.0,380-U,True,c2054e7c-8b4b-407a-8112-05fd072949a1
Maria Alice Da Rocha,jramos@bol.com.br,,1974-01-31,876.53,,True,f3d7e2dc-f85c-4c2d-aa37-e24c1f1ac3c3
Yasmin Nascimento,mcorreia@da.br,30,1980-02-27,631.35,294-C,True,84fbec07-0d2b-4343-8717-b0ab40aef9df
Maria Cecília Teixeira,camposyago@yahoo.com.br,,1989-11-08,589279.0,,False,36a6e306-d082-4b57-9493-090c07b8fcda
Mariane Rodrigues,elisacardoso@ig.com.br,,1961-06-15,756.9,,False,57c1c309-18b6-4b95-9567-d99d69c8a25b
Kamilly Correia,rmoreira@da.org,,1974-11-07,449.63,618,False,533912c7-2622-4f06-9c34-798bced1d97f
Rebeca Azevedo,larissada-mota@souza.org,54,1997-07-19,84456.0,,False,e92a0eec-a56b-4db5-9c57-29d49e6daee3
Alice Da Cruz,zferreira@ig.com.br,51,,827714.0,,False,d3f4db48-d538-4657-b0fe-36e1c93514fe
Renan Da Cruz,dcaldeira@uol.com.br,,,15132.0,,False,1569e9dd-ec78-447f-94b1-c3f4143e7332
Stella Da Paz,pereirajoao-pedro@ig.com.br,64,1937-09-21,65183.0,204,True,1f000ed3-0da1-441c-b4d4-50224ec16cdd
Clara Melo,qpeixoto@farias.br,31,,246.37,685,False,1ab11c13-5fe3-4940-885b-5602938e892f
João Vitor Gonçalves,sophieramos@yahoo.com.br,,1984-06-27,21363.0,884-W,False,cc761fae-3545-4ee6-8733-9d05541bc4a0
Evelyn Monteiro,plima@uol.com.br,,1974-01-15,4847.0,,True,28a7b494-ff2e-4aa3-8f12-9e4cd7379937
Samuel Jesus,pedro-henriquefogaca@uol.com.br,,1942-11-10,1998.0,208,True,a202301e-0ec7-4468-a66f-1b9d772b0fbc
Bryan Monteiro,pietrasilva@ig.com.br,,1945-07-10,2186.0,,False,a64adf63-03cb-4f49-ab06-1351046d1beb
Pedro Miguel Lopes,luiz-gustavovieira@dias.br,31,1981-06-20,57318.0,932,True,96709532-9539-4fcb-b4bb-f222392f85b0
Isabelly Lopes,isadora57@jesus.com,,1986-07-08,109.8,184-J,False,764debe0-106a-45cc-88ea-092e79c88f92
Stephany Moreira,"E-mail ""email_invalido@.com"" inválido",,1972-06-27,473.8,,,c8d59418-41b3-4f11-8937-88402b2fd97c
Leonardo Barros,"E-mail ""email_invalido@.com"" inválido",59,,5669.0,,True,fe382af2-09a3-4cd9-8e40-e8ce02afef32
Luiz Felipe Vieira,cmoura@ig.com.br,,1978-12-19,72057.0,859-Q,True,724bc3e7-f656-4260-bce8-fd469c6b9b01
Alana Lima,lopespedro-lucas@silveira.com,,1975-04-19,868.97,,True,794aac33-0569-4edf-9ede-57fae86db6ef
Agatha Pires,danilo33@campos.net,,1951-05-14,45396.0,,,68a1481f-1130-43ce-a668-7900929b9150
Catarina Duarte,snunes@yahoo.com.br,39,1980-07-06,795.6,116,False,d429ab90-25af-4e6d-977c-d8fde0758773
Luiza Mendes,lauranogueira@uol.com.br,,,173.19,,,305accb2-d7ce-415f-93a8-447563d0086b
Noah Sales,"E-mail ""email_invalido@.com"" inválido",,1993-05-11,83227.0,543-F,False,3a2dff47-13be-49fd-b20a-7e25f5ac981b
Gustavo Henrique Cardoso,caroline69@hotmail.com,,1965-06-11,405.73,,False,b1cec2e0-705d-4756-9603-fd0b0588c9dd
Igor Cardoso,wporto@hotmail.com,,1996-03-21,5471.0,203,True,252e4d48-417f-4a95-bce3-a50540b5c429
Bryan Pereira,asilva@oliveira.com,40,1985-12-04,32676.0,919-T,False,b0e9a539-e581-4d82-9520-5adacb2a9155
Maria Luiza Viana,luiz-otavio63@duarte.org,36,,94661.0,,False,ceccbc79-2f03-4a3e-926b-2f01eab812d1
Lívia Nunes,miguel78@gmail.com,27,2018-05-01,177.8,863-D,True,8128ed88-f4f7-4993-b920-32541a255b80
Danilo Peixoto,ninabarbosa@fogaca.com,,2022-01-27,30965.0,609-R,False,cb6f841e-c0da-4e76-abf3-a7a6086be3f8
Anthony Caldeira,benicio63@bol.com.br,,,130.47,,False,466964ea-cf98-41fb-9967-5f341942c7a4
Brenda Nascimento,benicio07@vieira.br,,1949-03-16,800945.0,,False,4574a9ac-dbac-4f2a-9bb1-505ede20003e
Alana Santos,murilo99@bol.com.br,,,61151.0,,False,e499e167-6704-41dd-bb4f-1c09d2b5aa61
Nathan Sales,maria-vitoria91@hotmail.com,59,1949-03-18,805.43,480-J,,8fe0fe02-2cfe-4a10-bb93-4a639b64cb33
Noah Da Luz,emanuellanogueira@da.com,,1971-05-14,352935.0,659,False,7254269c-0cd1-4520-b777-14508b3dd7bd
Luiz Fernando Pereira,cardosoana@mendes.net,41,,869815.0,977,,60b345c3-e96d-42c0-9401-237afd002459
Vitória Moreira,wsales@bol.com.br,,1944-05-19,851.32,526-B,False,6d6c6cf3-1d82-4d5e-8051-7ae598427ee0
Yasmin Nunes,ada-cunha@gmail.com,20,,115.83,288-F,True,19fb3124-8bdf-442d-9ccc-57e312306c4d
Maria Eduarda Caldeira,"E-mail ""email_invalido@.com"" inválido",,1987-11-05,666.46,701,True,1ad8723c-48e9-4d07-99fc-9f3ae6be0bc2
Joaquim Novaes,carlos-eduardo62@gmail.com,,1965-06-27,573271.0,802,True,6e42d42d-12fa-407a-9631-0504ce79b7e6
Maria Fernanda Azevedo,elisateixeira@uol.com.br,35,2004-02-09,738.65,,False,46679b6b-5f34-42e4-8d45-617c070c7681
Davi Lucca Silveira,rochagabriel@bol.com.br,,,615.74,,True,8a6ab98d-8e38-4bc3-835d-18b8aa044a78
Ana Da Rosa,raquel03@nunes.com,,1989-11-29,8168.0,549-E,True,dcb4d754-af91-4973-996e-b8545afcfcb5
Isabel Novaes,castrorodrigo@bol.com.br,,,765.29,,True,dfb24041-1332-4e40-9a82-96a211aba9a7
Kamilly Ferreira,"E-mail ""email_invalido@.com"" inválido",,1959-06-30,64096.0,335-D,False,0ccc3342-8948-46ca-a3fb-f20ad76e141c
Luiz Otávio Da Conceição,"E-mail ""email_invalido@.com"" inválido",18,1992-10-02,951556.0,500,False,2b2abf6f-4057-4f5a-a16f-54d7315ac779
Marcos Vinicius Silva,elisa33@novaes.com,47,1965-02-01,164.65,,False,b194d542-0e23-49ba-9160-e0ee42dae886
Fernando Lima,tcardoso@uol.com.br,,2006-10-10,226.1,339-P,True,8197c7fd-3ac0-4fdc-a47d-8a0365def62e
Vinicius Rocha,erickmoreira@uol.com.br,,1991-07-31,969.46,147-Z,False,253a2d2e-efc9-4314-b574-99ba753f9420
Joaquim Rocha,sabrinagomes@silva.org,,1978-08-28,4201.0,115,False,094df52d-209b-4402-a4a0-ece562e18623
Laís Peixoto,aduarte@santos.org,18,1964-12-18,12164.0,741-X,False,213a8524-cc7f-4d59-b0fc-d4f511552834
Fernando Nogueira,"E-mail ""email_invalido@.com"" inválido",26,1994-08-09,78533.0,497,False,607edf04-5652-40e4-af94-e54024287a66
Renan Barbosa,xda-mata@hotmail.com,,1972-12-16,96158.0,625-C,True,a847312d-2d59-4d58-b896-acae9284ee71
Luana Campos,moraesmilena@nunes.net,45,2017-02-04,89536.0,,False,a39a7776-c8d0-4881-a981-ff705851afb1
Kaique Cunha,xda-mata@monteiro.org,59,,19144.0,427,False,d922880d-2485-4d94-a63d-0145c464a002
Calebe Lima,daniela64@silva.org,,1991-01-23,6525.0,353-W,True,dc971b34-586a-43d4-ab95-e586509b4213
Melissa Nogueira,vsilveira@sales.com,,2021-03-12,34.73,854,False,0f7ccc45-5d67-40c2-8738-3e9f58714491
Giovanna Aragão,fogacaemanuel@bol.com.br,,2014-08-11,61785.0,,False,93777009-3f18-4c61-963a-27aff4f9a066
Erick Nascimento,araujolucca@yahoo.com.br,43,1954-08-30,535.3,955-K,True,07856911-ad86-474f-a097-59a54215f73b
Luigi Ribeiro,vfernandes@cardoso.br,,,74586.0,,True,8153d015-43a9-4fd9-8193-4793a6085500
